Fertilizer,temp,N(ppm),P(ppm),K(ppm),yeild
60.15423892,38.90344935,64.91165499,17.91044953,14.87261222,5.913480346
49.93162196,37.16492085,60.13798671,18.00247596,15.05823692,5.970941755
50.03348584,37.17863346,59.90047979,17.93203326,15.01184465,6.003309357
49.99112936,40.03343135,59.80121212,18.07841032,15.04346479,5.916313994
49.90162577,36.97967812,59.84570931,17.96661253,14.99560965,6.105006064
59.83280108,39.10712088,60.01978237,17.8902625,15.10926913,5.951059927
64.94515582,38.96701618,64.83314691,19.14512939,16.11032476,5.884956193
59.9788697,38.96860041,60.01926972,18.0884989,15.02090883,5.873319542
59.87379204,38.91411806,60.01636757,17.91428194,14.96025538,5.89860727
59.76524004,38.91246497,60.05184087,18.10650386,14.93585652,5.923192707
49.89216028,37.02529195,60.00510926,18.13423371,15.066052,5.98596147
65.06577511,38.87463618,64.91641774,19.19842169,16.08967833,6.051523378
49.91644334,39.11444378,60.07020075,18.01909907,14.90844878,5.88681489
50.02624697,40.02678658,60.2002838,18.03282746,14.97425008,5.908770711
50.15361169,37.05413513,59.12743393,18.93917879,15.02961259,5.841693296
60.07333477,38.96610386,60.03200599,18.10069837,15.03390351,6.009638776
60.01576701,39.00328824,65.019537,17.80191205,14.90599104,6.02540668
60.14593199,39.00980737,60.18267922,17.92321077,15.06152493,5.953350049
50.01218733,37.15981646,59.03643598,18.98220656,14.94810748,6.129817791
60.0018668,38.85283075,59.88958816,18.21042931,14.90757725,6.044792061
59.84845136,39.14722732,60.14645801,17.77300525,15.09498277,5.960423401
50.15025943,38.96637354,59.94151219,18.0617005,15.01639658,5.757459961
65.11174645,39.16308047,65.01345759,18.95344857,16.25139785,5.917452461
60.15522919,39.00366203,60.06408726,17.91832505,14.8502266,6.185422169
64.82567609,39.13354261,64.90476339,18.87129738,16.16761285,5.966525858
64.94470361,38.90033929,65.02782411,19.12116314,15.90466854,5.929421134
49.84137041,36.81937235,59.05787098,18.95431182,14.91581459,5.967822305
60.04694876,39.0821194,64.9916556,17.85599308,14.88254377,5.942244544
59.99794311,39.03191928,65.14266863,17.81142645,15.16774606,5.911684585
54.94267575,39.11368774,61.0760249,18.02666173,16.04710664,6.173554297
49.92761241,36.96220982,59.90020839,17.91934426,15.07719142,6.110967284
49.75143553,38.94621887,59.87691012,17.9442933,15.15333102,5.957691238
60.11608966,39.10665992,60.13292711,17.94070889,15.13219896,6.052904831
60.0626605,39.08530587,60.10674157,18.03282909,15.01683465,6.024848643
60.06769775,39.01468169,60.00923754,18.19517661,14.94533643,6.144992686
60.03541717,39.07252794,64.94207836,18.03191254,15.02184582,5.881107397
50.037213,36.86329666,58.97248497,18.92964859,14.97459035,5.908755261
65.16068051,38.97321392,65.00095601,19.08640454,15.95745377,5.896301979
64.99369535,38.82460134,65.06942883,18.93347529,16.02733272,5.879430832
50.0106469,36.90172645,59.00558374,19.1117316,14.90255246,5.777345749
50.08262243,37.03007672,59.92455708,17.97503331,15.06004034,5.956009242
60.18339773,38.9091383,65.08802415,18.05886698,15.12088337,5.990303288
65.17538427,39.07264052,65.00413676,19.06282537,15.88547911,6.015286317
59.97609238,38.94204355,59.99876815,18.14725338,15.01097583,6.130226555
50.06605955,39.93012656,60.03360086,18.11911859,15.14145768,6.15383631
59.92798739,38.93144074,60.20840517,17.90049603,15.10321094,5.997629699
50.04513682,37.02174939,59.99856381,18.15476867,14.92479042,5.992952838
49.92471668,37.01818352,58.98332957,18.95047262,14.97213446,6.11560044
65.00424472,38.74392943,64.97978648,19.07320938,15.88540038,6.091133557
49.87202924,40.0794706,60.15132112,18.10981795,15.06056011,5.954391288
60.01056164,39.06918452,64.96773557,17.97376792,14.86744037,5.902084267
59.98281392,39.08078808,64.98909996,18.07091345,15.20181291,6.009975688
50.14064705,37.12052345,60.03970314,17.94230294,14.96505763,6.062251673
59.91764477,39.00606521,59.92283863,18.07886213,14.97828528,6.02027802
59.79209067,39.16149218,59.97006345,17.92069292,14.97893828,6.007575001
49.82597896,37.01576777,60.03258027,18.0640207,14.99535988,6.062631826
60.10996114,38.77648889,59.9248357,18.07289831,14.85302264,5.967021495
49.97114447,37.19732259,59.900484,18.04193808,15.00629967,6.087874171
55.06554571,38.88014251,61.00758805,18.04912011,16.11169191,5.954631091
50.02514634,36.88027894,59.9471887,17.85570382,15.04265324,5.985980691
50.02282971,37.02796619,59.94369892,17.99473038,15.14763253,6.263301321
60.20076142,38.93609035,64.9219142,18.07340362,15.11460487,5.947142501
49.84036482,37.08956416,59.14692002,19.06700744,15.20468877,6.117094453
49.97993534,37.03497793,58.99868222,18.97363956,14.96756833,6.071299204
55.02739643,39.00081832,60.8751738,18.10191232,15.98000897,5.987731549
60.03630408,39.11199558,59.99616082,17.95716397,14.90329365,5.978182801
55.17979646,39.04451692,61.01570846,18.10696584,15.99720409,6.214492613
50.11282489,36.90776035,58.99605532,19.03891015,14.97343299,6.021848749
64.95011248,38.95281668,65.02964725,18.78568498,16.01483477,5.957628278
54.9409628,39.08021285,60.91663425,17.91602179,15.88608446,5.927719777
49.92602769,37.18099129,59.98210193,18.0040242,14.92766139,5.998075634
54.8653497,39.10784821,61.12040539,18.05618762,16.08388086,6.061484618
50.15996744,39.10087065,59.84746258,18.07231801,14.9725245,6.165360829
60.21209728,38.92328028,64.98886458,17.92082846,15.03962889,6.034644706
60,39,60,18,15,5.5
59.91090098,39.01558923,60.04849344,18.12356013,14.94024032,5.700017415
60.05413551,38.91812461,60.09665105,18.08960055,15.33070727,5.496740781
60.13842442,39.11546293,59.92776434,18.00264529,14.96049012,5.218211593
59.79561599,38.93422941,60.11886154,18.08582455,15.14143178,5.575282072
60.02760463,39.08433653,60.13981098,18.00970974,14.98639446,5.475753238
60.00412281,39.15581111,60.13137442,17.90506983,14.77813627,5.468526645
59.95915739,38.94841575,60.0998531,18.04915778,15.15035017,5.501865787
59.98410857,39.02558449,60.1284604,17.94781844,15.15385407,5.376898734
59.82760703,39.03121536,60.03510659,18.09165892,14.94192197,5.525864089
59.69974093,39.13549895,60.05227547,17.87872764,15.08624858,5.417844989
60.08691959,38.87693515,59.99451709,18.01101567,14.76677515,5.647220033
59.89100325,39.03294129,59.92082509,17.98033009,15.11352747,5.589250743
59.77176673,39.00170446,60.12166399,17.88573155,14.92719454,5.56941065
59.94380927,39.03070274,60.07019092,17.94065239,15.01742007,5.581275182
59.92134791,39.13396509,60.08716019,18.02504661,14.90319489,5.486578653
60.2691951,38.90828071,60.06525882,18.01583653,14.91619085,5.302433244
60.01160966,38.90430595,60.19680995,18.05629365,14.91965349,5.70199843
60.08953652,39.08224191,59.86589218,17.94725219,15.04100618,5.612366009
59.90432367,38.92413031,60.03995857,17.84217877,15.1870512,5.462357893
60.13648471,38.98160708,59.99308167,18.02359705,15.02256147,5.610484379
60.01271226,39.09051776,60.08429368,17.749341,15.00621313,5.43588272
60.0232813,39.05555163,59.99104344,17.89906365,15.13878128,5.45648883
59.94913367,38.94798279,59.78805958,17.96035152,14.96609582,5.427893512
60.04748923,39.09021077,59.89483467,18.06689874,15.01157689,5.7194164
60.11404526,39.15507403,60.05253518,17.87380635,14.88098447,5.618522169
59.70234739,39.02114366,59.96790855,18.00467149,15.01441795,5.610886806
60.05466352,38.9196161,59.98347741,18.17851539,14.91718276,5.398193832
60.08662387,38.9197013,60.1083095,18.14966872,14.94476453,5.41026941
60.07717584,39.0135967,60.04953477,18.06245785,14.9669512,5.454935912
60.02823535,39.05460063,59.96978048,18.17025553,15.21784547,5.577747975
60.046913,38.91057001,59.78876408,17.98952349,14.99083485,5.601129918
60.1179157,39.12131066,59.99867057,17.96905677,14.93363683,5.28603489
59.93966033,38.92780917,59.90686455,17.94193126,15.07394254,5.59934099
59.98410642,39.06371351,60.19989575,17.94499467,14.89880673,5.349118824
60.10986159,38.9205095,59.80205138,17.94538871,15.09238435,5.412044715
59.95590033,38.92873757,59.88914665,17.92832568,15.15824128,5.455961371
60.13852237,39.12154514,59.95857736,18.08249113,14.93789536,5.565932577
59.99892253,38.9343769,59.95913372,17.99497229,14.92330098,5.561984033
59.88753155,39.02317456,59.90550267,18.22870144,15.1231609,5.488462752
59.94298247,38.933319,60.18097889,18.10593685,15.03327694,5.476010038
59.98661771,39.11134331,60.02957634,18.04315783,14.88098821,5.5176738
60.03236843,38.94080639,60.16393559,17.9066065,15.18474556,5.400477817
60.01100159,38.93456305,59.77012029,17.95455114,15.03263157,5.466144707
59.69188677,38.88569431,59.75566699,17.87362995,14.89557286,5.450251901
60.17754901,38.95086222,60.14085792,18.04944563,15.02759467,5.486757252
60.01293011,39.07595916,59.96844493,17.92171258,15.00615843,5.481442462
60.01610948,38.93830888,60.20151052,17.98230204,15.03124887,5.670966163
59.89968372,39.00531016,59.8783504,18.01788459,15.00577314,5.533824589
59.88476044,39.03834975,59.941183,17.89472738,14.91807498,5.484357577
60.02925081,39.1636032,59.98411846,17.97266402,15.07133111,5.623102128
60.10575018,39.08380177,59.9193007,18.0465294,14.88880246,5.645801013
59.92370531,39.18404729,60.06448831,17.95498231,14.96715448,5.457429579
60.05009195,39.07653747,59.95525557,18.14280669,15.03880256,5.530652891
59.8881875,39.15899386,60.01627826,18.03486627,15.14589144,5.428182022
60.12975653,39.05694795,59.96868446,18.01727478,14.70488256,5.348808311
60.02426211,39.11207666,60.08420275,18.04602206,15.05552197,5.444887044
60.04057636,39.08173786,60.14844706,18.03329575,14.91510165,5.60459824
60.17292102,39.02560096,60.11207411,18.03890027,15.06781183,5.372811555
60.05849868,39.00274652,60.0934255,17.90145949,15.06692635,5.468389173
59.86638469,38.86074288,59.9136653,17.92144352,14.90478362,5.296654795
59.97304886,38.91814411,59.94106238,17.92316563,15.03942528,5.473578962
59.88308315,38.98047814,59.98392371,17.98213253,15.10794877,5.576790542
60.04396382,38.98966984,59.98548734,18.05724135,14.99879845,5.328752879
60.09888514,38.93709652,59.9962164,17.94544738,15.01908682,5.40533976
59.87694972,39.10007187,60.02116237,17.89402887,15.05001481,5.680771542
60.15921593,38.9826626,60.05322034,18.02344611,14.97530135,5.48998776
60.0267437,39.00038942,59.8912822,18.07055964,15.16259291,5.457758468
59.82304078,38.91022599,60.05057306,18.01480286,14.96517263,5.62993856
59.95396506,39.11006946,60.03544438,17.99941719,15.00806922,5.415836662
59.88638611,38.83594646,60.23822818,18.06686126,15.09135032,5.508504836
59.95996021,39.12795356,59.8783575,18.05538933,14.94548005,5.58973199
59.93294321,39.1417276,59.93569534,18.06004126,14.99066442,5.332137989
60.24975647,39.10777369,60.06142608,17.98896231,14.92297319,5.583138482
59.75698204,38.87839817,59.97909228,18.08378842,15.1205798,5.719937116
59.83689141,38.85117163,60.04215554,17.87325381,15.14179808,5.49382819
60.22089309,39.04463682,60.04587988,18.06681175,14.81138429,5.576721515
60.15609959,38.8243667,59.87827762,18.19370806,14.98929083,5.52598643
59.81266294,39.0386342,60.07400797,18.24886157,14.96026458,5.484742596
60.15535547,39.27248411,59.97270307,18.09447793,15.26114617,5.697315412
60.00826979,39.20945338,59.9354916,18.20262256,15.10271312,5.306880689
59.9628283,38.87305766,59.86855605,17.98772018,15.01107489,5.492310051
59.92526192,38.83538272,60.05228882,17.94197255,15.11636366,5.526259409
60.05290362,38.99845659,59.93525132,18.14904835,14.95719912,5.56199714
60.18926322,39.02322214,59.90843886,17.90736523,14.9463921,5.575293024
60.06641908,38.97697441,59.84145364,18.07439463,14.92379458,5.512481281
60.05798898,38.963747,59.76600076,17.96129763,14.93114217,5.473814543
60.19350379,38.83552479,59.81172159,17.9720366,14.94663893,5.520745483
59.95293927,38.9501388,60.07880039,17.89415987,14.98140661,5.58945491
60.0090739,39.10231291,59.87522294,18.0777587,14.96399425,5.493292744
59.85247633,38.91417961,59.89389469,17.87131186,14.91491673,5.565482285
60.13234371,38.99147292,60.20181581,18.16216565,14.93594687,5.583857788
60.01796275,38.96052443,60.11932073,18.14798736,15.12315933,5.632052521
60.02425561,38.98295703,60.13364953,18.00976456,14.87599791,5.613097417
59.97852366,39.00571753,59.93149258,17.90104834,15.09753158,5.50631772
59.94914456,39.14572561,60.02882575,17.99906724,15.05794155,5.553704493
60.20725257,38.91237432,59.90975755,17.77641204,15.16435302,5.461486797
59.81589429,38.85543848,60.03368156,18.04253688,15.08895838,5.499526786
60.08354281,38.95984835,60.09240224,17.98348075,15.09317921,5.362549091
59.99575545,39.03649148,60.05106008,18.07523485,14.98359344,5.423917921
59.94111378,38.97708825,60.1300095,18.08354645,14.95460734,5.446423499
59.84605157,39.0063265,60.02783619,17.99036828,14.8740032,5.629991943
59.97088021,39.04665155,60.09070465,18.00016804,14.9044523,5.607210684
59.98113894,39.00005631,59.97138334,17.91425849,15.06695195,5.427307196
59.86413756,39.14472118,59.83481149,18.18345101,14.93950612,5.467489471
60.06975227,39.01178523,60.03452178,18.26584119,14.96427439,5.603031267
60.07188537,38.9920416,60.14934346,18.06481203,15.16125897,5.669487675
59.93391257,39.07785859,60.0453471,17.93690771,14.99892704,5.429437452
59.97178532,39.01218979,59.8698246,17.90111639,14.85845083,5.493050107
59.96432303,39.01688835,59.8939476,18.25263266,14.95083639,5.495224147
59.92584803,39.00194266,59.86295707,18.07315948,14.90475024,5.582769126
60.14912714,38.95475938,60.13353788,18.04926376,15.10873297,5.602828795
60.10619893,38.99985961,59.94367625,17.88731392,14.86797049,5.450824971
60.30400795,39.19594355,60.02844787,17.89248362,14.98793412,5.512867166
59.9645745,38.86728774,59.81246333,17.9579981,14.95463326,5.411346625
60.02083324,38.93834156,60.06009771,18.2302301,14.92006233,5.43727409
60.05618387,39.11501182,60.1610137,17.93545368,15.01486211,5.570136441
60.11481526,39.09200528,59.78524539,18.09617317,14.95746679,5.649643225
59.93697408,39.10816651,59.89743187,17.8914139,15.08952481,5.527700144
60.14991911,38.74413058,60.04429318,18.08828393,15.03841029,5.514813541
60.10987349,39.06538217,59.9650771,18.14254074,14.87027661,5.52696976
59.99812854,38.94209936,59.91120018,18.0690334,14.88955856,5.580262553
59.91571125,38.98659994,60.04495987,18.0261161,15.011628,5.505665309
59.96542072,39.07742109,59.95779901,18.08101286,15.04367787,5.517971045
59.84434489,39.10025359,60.04975709,18.05030381,15.14859042,5.470513693
59.90954802,39.01214818,59.99101013,17.85232951,14.8827055,5.572712382
60.11755379,38.99542977,59.96935231,18.13413946,15.04290518,5.59167277
60.07721194,39.03623415,59.92264141,18.10255403,14.91749777,5.489066118
60.24125125,38.92573964,59.88839259,18.01449497,14.98764027,5.428231624
59.89755808,38.94974773,60.04177361,18.130458,15.13621285,5.507944693
60.07169114,39.11971592,59.84095721,17.83036638,14.84459654,5.543573223
60.04415172,39.172559,60.02283051,17.97933368,15.00056801,5.427084738
59.90211147,38.93621568,59.93324006,18.00163752,15.0837856,5.748526167
60.068314,38.97849565,60.0287013,17.89814814,15.0825421,5.550298417
60.06920032,39.05406537,59.99425977,17.85985383,14.9651014,5.640999859
60.04269998,39.01592298,60.00240729,18.01052587,14.9500389,5.431925559
59.97533957,39.13772178,59.90950532,17.82811753,14.93446655,5.453643603
59.83461559,39.00225257,60.08150903,17.90110174,14.99359247,5.690041327
60.04776709,39.01043814,59.93310507,18.00215999,14.95962985,5.395912863
59.98177594,39.18661681,59.96381265,18.00223814,15.0005963,5.459087962
60.24798844,38.99834246,60.02384404,18.01011707,15.04435521,5.510076758
60.05537069,38.94902762,60.01159522,18.26907438,14.82581245,5.568254594
59.9481965,39.11094075,60.03284576,18.10456627,14.91168602,5.504820262
59.93778899,39.27933135,59.84141807,18.09178889,14.85391713,5.434082193
60.13870133,39.11243952,60.0928174,18.03111992,14.99409525,5.323878267
59.99318648,39.11886043,59.99539946,18.04488547,14.8732551,5.432986242
60.00203935,39.02015825,60.09636582,17.9113673,15.0584666,5.516878575
60.01952764,38.98338187,59.85379918,18.05579046,15.07847303,5.718793059
60.10173998,38.94910004,59.97882897,17.9523243,14.90844743,5.674024951
59.98772713,38.94264518,60.08592667,17.91521233,15.0540556,5.475834062
59.83665169,38.9147007,59.91921762,17.86437875,15.06462819,5.348390155
59.98186299,39.02703871,60.16826876,17.97675535,14.8893159,5.514015681
59.93731869,39.03635826,60.01216971,18.00968708,14.97858375,5.59579026
60.00795897,39.01650454,59.94784582,17.9712704,14.99210976,5.390203589
60.2003165,38.93025754,59.94407185,17.94641266,14.74639647,5.391139671
60.03632903,39.08526106,59.91854417,17.96558537,14.86063627,5.410544326
60.16928928,38.85406573,60.07402564,18.15720125,15.07883275,5.427315737
60.12791968,39.06533549,59.93146871,18.25523485,14.9346653,5.370840262
59.86625529,39.05960097,60.03398147,18.00205988,14.89804237,5.447024635
60.15187037,38.93750596,59.97276304,17.98428664,15.05865282,5.430471649
59.9275441,38.98010235,60.0014793,18.01449607,14.93173431,5.569292529
60.09085987,39.05146962,60.10851688,18.08858385,15.21077985,5.515455056
59.94423419,38.99391963,59.86092139,18.02189105,15.17038914,5.609327594
59.76451746,39.00732561,59.9236797,17.76869859,15.14489073,5.49186092
59.82871808,39.11910104,60.04226846,17.85505796,15.01489873,5.420920244
59.9139312,38.94436298,60.03497852,17.94611473,15.08018311,5.582346338
59.9929648,38.90696192,59.8248989,17.86062225,15.07039281,5.537003523
60.10883488,39.02260397,60.0447434,18.00383703,14.9974948,5.656769204
59.86769223,39.02744413,59.97202005,17.90391742,15.06834496,5.311178915
60.07144593,39.0481459,59.87322016,17.8494785,14.90287321,5.511354844
60.10297003,38.84495371,60.18374591,18.00460246,14.9814877,5.413995278
60.02518274,38.98440558,59.8905506,18.19136627,14.95081606,5.653707128
60.03775877,38.80658345,60.05738335,17.99541946,15.02077856,5.459224198
60.02356138,38.81611041,59.81356609,17.94792407,15.00941073,5.384732843
59.86934979,38.93888366,60.01563607,18.16686451,15.00777096,5.55083571
59.98174312,39.12653204,60.03185323,18.07513635,15.01670831,5.457763836
59.87627252,38.91780085,59.83687093,18.07977422,14.91502517,5.503731113
60.02177951,39.03695936,59.9094703,17.98268938,14.91968785,5.609071148
60.08795809,38.88847672,59.83433334,17.81162959,14.98583141,5.376896696
60.09920188,38.70517884,60.0449588,17.92395684,14.96672979,5.355748961
59.93465423,38.90240732,60.04659771,17.7945019,14.78214494,5.588719612
59.99561934,38.96408131,59.95267198,17.92133685,14.97364864,5.510503894
60.14067119,39.05651029,60.03454155,17.80062114,14.85909311,5.51745317
60.14693681,38.93869653,59.85044163,18.01880571,15.08124356,5.44617952
59.87416097,38.97307698,59.97342037,17.85753423,14.93391609,5.416304955
60.18675476,38.92021139,59.81761494,18.10356819,15.38841872,5.150745497
60.16240073,38.945927,60.08431646,18.01222265,15.10510694,5.392568086
60.05723036,38.92079283,59.97271075,18.0346478,14.82353659,5.590797979
60.07542887,39.04247095,60.02399248,17.92406809,15.01917083,5.574264382
60.03337525,38.90819176,59.7000281,18.16824074,15.02721954,5.595857054
59.90071143,39.00029555,60.1546937,17.95392771,15.16401357,5.562560613
59.95205027,38.9019693,60.05870896,18.05397449,14.89424509,5.4015531
59.94017008,38.98643591,60.21428671,17.93513816,15.07920594,5.365209424
59.99546183,39.01212468,60.04206056,18.01744723,14.87519393,5.41222148
59.85460701,38.87866477,60.04962435,18.06393251,15.15088527,5.567088785
59.94879783,39.21647678,59.93142399,17.9934516,14.90122072,5.540939401
60.04734168,38.98345667,59.99034508,18.09210175,14.90271192,5.615997664
59.75305178,38.84436083,59.97262726,18.02897647,14.99480158,5.520951324
60.0482484,39.08179009,60.05023786,18.071753,15.06653629,5.154961259
60.03163834,39.15992029,60.09128671,18.12808675,15.06812977,5.55949804
52,38,64,19,15,6.5
70,39,70,20,16,6.5
52,40,62,19,16,6.5
60,39,65,19,17,6.5
69.99244467,39.07721961,70.0713819,20.00820827,16.06280728,6.322421945
70.05832564,38.90178675,69.8605723,20.01197558,15.99819627,6.39894006
51.9350969,37.8984449,64.03580915,19.08778122,15.0133321,6.418203797
51.93194675,40.26018567,61.94721303,19.01557248,15.61431955,6.245840883
59.87109724,39.02874337,65.18310653,19.03463554,17.1605171,6.647248513
60.07025174,38.96716514,64.96442917,19.02406391,17.03345569,6.52717287
70.07605079,39.15072688,69.98606592,20.07818901,16.06629042,6.483503298
69.9743808,39.03853387,70.11128254,19.88675184,16.09552026,6.642899993
52.02583657,40.10801873,62.17010178,19.04636541,15.98044721,6.509438498
51.83549861,39.89440537,61.88014882,18.83397072,15.86158918,6.406186004
52.12364678,39.97398182,61.80125161,19.18043905,15.90825413,6.625648608
60.13854801,38.96255428,65.00518299,19.06040241,16.99156051,6.42859073
52.21910179,37.86047832,64.14323247,19.07803337,15.03631231,6.392306869
69.96402815,39.06099945,69.91294069,20.00818028,15.93012351,6.522935522
52.05578741,38.05051953,63.87712445,18.96729086,14.79610407,6.338350734
69.99415605,38.79968042,70.05902132,19.93455934,15.98024465,6.620505828
51.95188923,40.11745537,62.03542299,18.92316648,16.09683585,6.447525819
60.10010548,39.02281296,65.06938041,18.9678836,16.954114,6.585384113
51.75273212,38.08009245,63.98344233,18.93547912,15.05387121,6.372559402
51.9246613,38.00101903,64.00104351,18.9072981,15.02338921,6.572555023
51.84267122,38.05891465,63.95556387,18.90443197,15.04567425,6.604756005
59.98648407,38.94645546,64.96377573,18.98939479,17.10651527,6.472935551
51.96569791,39.94412557,61.96061236,18.8670404,16.18328885,6.5121074
51.81505131,37.94471509,63.99790366,18.84983067,15.11033678,6.599184981
51.96531551,39.90867909,61.86266737,18.98857909,15.95391264,6.22462942
70.0434052,38.90019483,69.96455665,20.16200391,15.81348866,6.462599887
51.91704499,39.94338772,61.94136306,19.03273534,16.02091846,6.552672971
52.20201266,37.90113702,63.95578234,19.098833,15.21792751,6.386422146
60.06786117,39.11082635,65.15820339,19.10258173,16.8292467,6.49482731
70.0074852,38.86874546,69.8818299,20.05348809,16.02985445,6.41422142
52.00366574,39.9396868,62.06402219,18.86643021,15.9549061,6.528400743
51.96715986,39.92893549,61.93877447,18.99860842,15.91685429,6.434030495
70.06071767,38.90844059,69.96265099,19.9299792,15.91643568,6.48002486
52.17954024,40.10193929,62.05257187,18.89116769,16.04617795,6.65735943
60.00105483,38.90523837,64.9654644,19.2042864,17.02602759,6.513794987
52.02440161,37.96511242,63.98189544,18.87809774,14.98699979,6.498379618
52.23205936,37.95772055,63.93432476,19.06502931,14.9849345,6.445881406
52.17467119,39.94797181,61.89883809,19.1511952,16.04720136,6.425903824
60.12990111,39.0167343,64.92567449,19.06420122,17.31179728,6.396635973
52.01290889,40.03100691,61.82538134,19.15533114,16.15761139,6.381177867
52.08305837,38.10539532,63.9820373,19.29069634,14.94280954,6.639402248
51.94024392,39.94140926,61.91575617,18.88634005,15.860962,6.307080097
51.92907977,38.06770412,63.95979694,19.04536812,15.07059237,6.364116688
70.02116569,39.0694815,70.03978242,19.91876393,15.92359475,6.554096247
51.99247893,37.84213414,64.00878075,18.94851942,14.99807162,6.490394837
52.08887377,39.98612832,61.95685072,18.98370531,16.03486085,6.578090743
52.15386365,39.8463639,62.06165764,18.89964393,15.97875999,6.470524426
51.96590509,38.03450606,64.10013256,19.05443345,15.06205964,6.565756492
59.96657965,38.83457199,65.0099853,18.98802144,17.03337704,6.471474008
70.01998348,38.94949692,69.78575272,19.8773921,16.0128051,6.521562735
52.11704163,39.83811989,62.1548857,19.01245121,16.11795526,6.472331849
69.94595509,38.95622672,70.04884221,20.02945374,16.05812261,6.44991221
60.07478294,38.88571314,65.13674833,19.03075546,17.05331974,6.481166938
69.77668344,39.10566482,70.04236345,20.26703918,15.99140025,6.547247807
69.78465676,38.91954631,70.13204078,20.00587235,16.01850881,6.542726273
51.83333156,37.88113598,63.99345209,18.95342416,15.012723,6.484879981
70.03916404,38.95608882,70.03418804,19.89309434,16.06875917,6.499738663
60.05906341,39.00582189,64.87979684,18.98786727,16.93169762,6.492175808
52.01070803,39.84360052,61.97424382,18.99130641,16.16102996,6.436357096
59.81236084,38.91104553,65.17460364,19.23807913,16.95344559,6.611245307
52.09966038,39.96819619,61.97350266,18.85751453,16.06119455,6.489157373
51.9719859,37.79930185,64.17184943,19.03758345,15.12889395,6.467627171
69.88537459,38.80739774,70.04733931,19.98694819,15.98854846,6.481056037
51.73435414,39.75599215,62.13701004,19.01894728,15.91989122,6.491952801
51.98631307,40.06611368,62.06441239,19.04725658,16.02722711,6.525225448
52.03777316,40.05044866,61.93057957,18.91409179,16.02549383,6.411240426
51.98922319,40.03659865,62.00393914,19.0429297,15.81180256,6.494547333
51.96793896,39.8719432,61.94510122,18.91638342,15.97694973,6.491523677
52.05938062,37.8574043,63.99133717,19.04549433,14.99827896,6.462339557
59.93750816,39.07334399,65.16004839,19.03184302,17.15979969,6.793181108
59.93441809,39.08946822,64.8671192,18.89149219,17.02340027,6.398799
70.14271621,38.98081325,69.83785424,20.03746402,15.93352488,6.475672796
52.00780913,37.84482644,63.96934394,18.90646105,15.06876587,6.437294724
69.99320033,39.11932699,69.82051502,19.77160128,15.90959268,6.395322939
52.12810188,39.9851067,61.82414032,19.07710167,16.02055118,6.501795101
52.07322753,38.01671908,64.02077318,18.95636828,14.92299901,6.548828294
70.04364744,38.96550136,70.01975906,19.96468838,16.07774174,6.583475977
59.95809954,39.12650747,64.97418277,19.10521849,17.07400452,6.527952812
52.09463449,38.03676277,64.08193799,19.0712951,14.91074983,6.48587847
60.02629686,38.87380133,65.04079708,19.02158072,16.98921017,6.505038422
52.02685612,40.16846243,61.85664356,18.82687473,15.87314684,6.528919901
51.99204699,40.01574556,62.06013637,18.83097113,15.89582976,6.453752909
51.94770336,38.09369886,63.9458471,19.06960052,14.88266251,6.501284373
52.06144027,37.94881885,63.89216913,18.92120141,15.04705326,6.454963065
59.87860908,38.92990869,64.8775331,18.88972284,16.89771559,6.624991021
51.99649686,37.94726989,63.98530513,19.02391778,14.97152023,6.475560378
52.12026881,40.06986878,61.99256936,19.02131862,15.85145113,6.631517347
59.90338208,39.12342281,64.89796614,19.10583854,16.6664381,6.585089834
52.06826154,40.04093648,62.07668275,19.05338753,15.95792619,6.209850606
51.94511925,39.90868364,62.04680077,19.02328567,16.04521816,6.615468332
52.02681616,39.98253437,61.94777131,18.9249777,15.99702257,6.585175475
52.08731521,40.17245636,62.16707418,19.09347778,15.98304512,6.668689261
51.92617339,39.88681224,62.00029514,19.10596453,16.03713006,6.547034738
51.94497625,38.04011367,64.05536746,18.92896052,14.83066169,6.547736873
52.04367201,37.90368485,64.01034054,18.88686878,14.93180177,6.422794745
69.97597217,38.95453033,70.0347043,20.22047604,16.0058842,6.636648803
51.92365481,37.97342091,64.04458732,18.97460552,15.13401838,6.629156673
52.09952291,38.00867839,64.01362118,19.0330035,14.92824962,6.579888807
51.96787389,40.01952061,61.99488298,18.89876936,16.12344515,6.432263335
60.10667025,39.00584776,64.91557972,19.02763367,16.63022526,6.554885133
60.12995447,38.93508907,64.94688823,19.002809,17.03331098,6.307671698
70.10217,38.9491232,69.97247939,19.8771673,15.96908373,6.55847561
60.1484579,38.91617019,65.06625689,19.00129268,16.96920328,6.306555348
59.99607939,38.93780206,65.14376111,19.056087,17.05909614,6.439418386
70.03280331,38.82421889,69.96424921,20.02307857,16.08961664,6.496295513
51.86409541,38.16302874,64.01272236,19.04333399,15.16217476,6.427467109
51.97985807,38.05740963,64.0668805,19.0086198,15.11142578,6.430739882
51.88585302,39.82093974,61.98931221,19.01157148,15.71914009,6.478570481
51.99139264,39.95829694,61.98853836,19.17960864,15.91114947,6.411406424
59.8567539,38.76279301,65.07513183,18.76967101,16.96609301,6.408818852
69.97754255,38.95959286,70.04546261,19.94142305,16.03330453,6.5514456
69.98134162,39.02014191,69.84363771,19.94740208,15.98724996,6.498241033
51.9835549,40.14445011,61.93831303,18.96659793,16.18755598,6.519973065
